timestamp,open,high,low,close,volume
2026-04-22 04:05:00+00:00,26812.75,26812.75,26812.25,26812.25,0.0
2026-04-22 04:10:00+00:00,26812.0,26817.5,26795.25,26812.75,872.0
2026-04-22 04:15:00+00:00,26812.75,26816.25,26801.25,26804.5,374.0
2026-04-22 04:20:00+00:00,26804.5,26804.5,26798.0,26799.5,267.0
2026-04-22 04:25:00+00:00,26799.0,26803.0,26795.25,26797.75,175.0
2026-04-22 04:30:00+00:00,26797.5,26800.25,26792.0,26793.5,293.0
2026-04-22 04:35:00+00:00,26793.75,26800.0,26792.25,26794.0,139.0
2026-04-22 04:40:00+00:00,26795.25,26798.0,26792.25,26796.75,134.0
2026-04-22 04:45:00+00:00,26796.5,26802.0,26796.5,26799.5,285.0
2026-04-22 04:50:00+00:00,26799.0,26799.25,26780.0,26781.75,486.0
2026-04-22 04:55:00+00:00,26781.75,26782.0,26774.5,26778.25,340.0
2026-04-22 05:00:00+00:00,26777.25,26785.75,26765.5,26780.25,560.0
2026-04-22 05:05:00+00:00,26780.5,26792.25,26778.0,26790.25,298.0
2026-04-22 05:10:00+00:00,26789.5,26798.25,26788.5,26792.75,265.0
2026-04-22 05:15:00+00:00,26792.25,26848.5,26791.5,26832.25,3059.0
2026-04-22 05:20:00+00:00,26832.5,26848.25,26829.25,26846.0,1027.0
2026-04-22 05:25:00+00:00,26845.75,26856.75,26826.0,26827.75,987.0
2026-04-22 05:30:00+00:00,26827.75,26836.75,26823.25,26833.5,500.0
2026-04-22 05:35:00+00:00,26833.25,26836.25,26826.25,26826.25,278.0
2026-04-22 05:40:00+00:00,26825.25,26840.5,26820.5,26835.0,449.0
2026-04-22 05:45:00+00:00,26834.5,26842.75,26830.0,26830.0,255.0
2026-04-22 05:50:00+00:00,26831.25,26839.5,26829.0,26835.0,187.0
2026-04-22 05:55:00+00:00,26834.5,26837.0,26831.25,26831.25,118.0
2026-04-22 06:00:00+00:00,26833.0,26835.0,26818.25,26824.5,556.0
2026-04-22 06:05:00+00:00,26825.5,26829.75,26805.75,26811.5,459.0
2026-04-22 06:10:00+00:00,26810.5,26814.25,26806.75,26810.25,226.0
2026-04-22 06:15:00+00:00,26809.75,26814.5,26802.0,26812.25,283.0
2026-04-22 06:20:00+00:00,26812.25,26816.0,26809.75,26815.5,380.0
2026-04-22 06:25:00+00:00,26815.5,26822.0,26814.0,26821.75,305.0
2026-04-22 06:30:00+00:00,26821.5,26845.0,26821.0,26839.25,776.0
2026-04-22 06:35:00+00:00,26838.0,26844.5,26837.5,26838.5,372.0
2026-04-22 06:40:00+00:00,26838.0,26844.25,26836.0,26836.0,278.0
2026-04-22 06:45:00+00:00,26836.0,26844.5,26832.0,26839.25,353.0
2026-04-22 06:50:00+00:00,26839.0,26842.5,26831.5,26833.75,188.0
2026-04-22 06:55:00+00:00,26834.0,26836.5,26830.0,26836.0,222.0
2026-04-22 07:00:00+00:00,26835.75,26842.0,26831.0,26836.5,827.0
2026-04-22 07:05:00+00:00,26837.0,26845.25,26833.25,26844.25,487.0
2026-04-22 07:10:00+00:00,26843.5,26847.75,26838.0,26844.75,373.0
2026-04-22 07:15:00+00:00,26844.75,26844.75,26825.75,26830.0,442.0
2026-04-22 07:20:00+00:00,26830.75,26843.75,26829.75,26841.75,429.0
2026-04-22 07:25:00+00:00,26841.25,26852.75,26840.0,26849.5,422.0
2026-04-22 07:30:00+00:00,26850.0,26854.25,26847.25,26850.25,276.0
2026-04-22 07:35:00+00:00,26851.25,26856.0,26847.5,26849.25,315.0
2026-04-22 07:40:00+00:00,26848.0,26864.5,26839.75,26863.0,1154.0
2026-04-22 07:45:00+00:00,26861.25,26864.0,26848.0,26851.75,748.0
2026-04-22 07:50:00+00:00,26851.75,26856.75,26844.5,26848.0,466.0
2026-04-22 07:55:00+00:00,26850.25,26856.75,26844.75,26844.75,304.0
2026-04-22 08:00:00+00:00,26845.5,26850.25,26830.0,26833.5,801.0
2026-04-22 08:05:00+00:00,26832.0,26840.0,26828.0,26828.0,446.0
